age,workclass,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,salary
43,0,94113,10,0,0,45,0
22,0,137510,10,0,0,40,0
17,0,32607,6,0,0,20,0
47,1,93208,9,0,0,75,0
41,0,254440,11,0,0,60,0
56,0,186556,10,0,0,50,1
64,0,169871,9,0,0,45,0
47,0,191277,9,0,0,50,1
48,0,167159,11,0,0,40,0
31,0,171871,14,0,0,46,0
29,0,154411,11,0,0,40,0
30,0,129227,9,0,0,40,0
32,0,110331,9,0,1672,60,0
57,0,34269,9,0,653,42,1
62,0,174355,9,0,0,40,0
39,0,680390,9,0,0,24,0
43,0,233130,10,0,0,25,0
24,2,165474,13,0,0,40,0
42,0,257780,7,0,0,15,0
53,0,194259,10,4386,0,40,1
26,0,280093,10,0,0,40,0
73,1,177387,9,0,0,40,0
72,0,28929,7,0,0,24,0
55,0,105304,9,0,0,40,0
25,0,499233,9,0,0,40,0
41,0,180572,13,0,0,50,1
24,0,321435,13,0,0,50,0
63,0,86108,9,0,0,6,0
17,0,198124,7,0,0,20,0
35,0,135162,10,0,0,50,0
51,0,146813,10,0,0,40,1
62,4,291175,13,0,0,48,0
55,0,387569,9,4386,0,40,1
43,0,102895,10,0,0,40,0
40,4,33274,9,0,0,50,0
37,0,86551,13,0,0,45,1
39,0,138192,13,0,0,40,0
31,0,118966,9,0,0,18,0
61,0,99784,14,0,0,40,1
26,0,90980,11,0,0,55,0
46,1,177407,9,0,0,50,0
26,0,96467,13,0,0,40,0
48,5,327886,16,0,0,50,1
34,0,111567,9,0,0,40,0
34,4,166545,9,0,0,40,0
59,0,142182,9,0,0,40,1
34,0,188798,13,0,0,40,0
49,0,38563,13,0,0,56,1
18,0,216284,7,0,0,20,0
43,0,191547,9,0,0,40,0
48,0,285335,7,0,0,50,0
28,2,142712,10,0,0,70,0
33,0,80945,9,0,0,40,0
24,0,309055,10,0,0,15,0
21,0,62339,6,0,0,40,0
17,0,368700,7,0,0,28,0
39,0,176186,10,0,0,50,1
29,1,266855,13,0,0,40,0
44,0,48087,13,0,0,40,1
24,0,121313,10,0,0,50,0
71,1,143437,14,10605,0,40,1
51,1,160724,13,0,2415,40,1
55,0,282753,3,0,0,25,0
41,0,194636,13,0,0,60,1
23,0,153044,9,0,0,7,0
38,0,411797,11,0,0,40,0
39,0,117683,9,0,0,40,1
19,0,376540,9,0,0,30,0
49,0,72393,5,0,0,40,0
32,0,270335,13,0,0,40,1
27,0,96226,9,0,0,70,0
38,0,95336,13,0,0,50,1
33,0,258498,10,0,0,60,0
63,0,149698,10,0,0,15,0
23,0,205865,13,0,0,28,0
33,2,155781,10,0,0,60,0
54,1,406468,9,0,0,40,0
29,0,177119,11,2174,0,45,0
48,0,144397,10,0,0,30,0
35,1,372525,13,0,0,40,0
28,0,164170,11,0,0,40,0
37,0,183800,13,7688,0,50,1
42,1,177307,15,0,0,65,1
40,0,170108,14,0,0,40,0
47,0,341995,10,0,0,55,0
22,0,226508,13,0,0,50,0
30,0,87418,13,0,0,45,1
28,0,109165,9,0,0,40,0
63,4,28856,4,0,0,55,0
51,1,175897,5,0,0,20,0
22,0,99697,9,0,0,40,0
27,0,90270,12,0,0,40,0
35,0,152375,9,0,0,45,0
46,0,171550,9,0,0,38,0
37,0,211154,10,0,0,52,0
24,0,202570,13,0,0,15,0
37,1,168496,9,0,0,10,0
53,0,68898,10,0,0,40,0
27,0,93235,9,0,0,30,0
38,0,278924,10,0,0,44,0
53,1,311020,6,0,0,60,0
34,0,175878,10,0,0,40,0
23,0,543028,9,0,0,40,0
39,0,202027,13,15024,0,45,1
43,0,158926,14,0,0,50,0
67,2,76860,9,0,0,40,1
81,1,136063,9,0,0,30,0
21,0,186648,10,0,0,20,0
23,0,257509,10,0,0,25,0
25,0,98155,10,0,0,40,0
42,0,274198,3,0,0,38,0
38,0,97083,10,0,0,40,0
64,0,29825,9,0,0,5,0
32,0,262153,9,0,0,40,0
37,0,214738,9,0,0,40,0
51,0,138022,14,0,0,60,1
22,0,91842,10,0,0,42,0
33,0,373662,2,0,0,40,0
42,0,162003,9,0,0,55,0
19,0,52114,10,0,0,10,0
51,4,241843,1,0,0,40,0
23,0,375871,9,0,0,40,0
37,0,186934,7,3103,0,44,1
37,0,176900,9,0,0,99,1
47,0,21906,14,0,0,25,0
41,0,132222,15,0,2415,40,1
33,0,143653,9,0,0,30,0
31,0,111567,13,0,0,40,1
31,0,78602,12,0,0,40,0
35,0,465507,9,0,0,40,0
38,2,196373,9,0,0,40,1
18,0,293227,9,0,0,45,0
20,0,241752,9,0,0,40,0
54,4,166398,10,0,0,35,0
40,0,184682,10,0,0,40,0
36,2,108293,13,0,1977,45,1
43,0,250802,10,0,0,35,0
44,1,325159,10,0,0,40,0
44,5,174675,9,0,0,40,1
43,0,227065,14,0,0,43,1
51,0,269080,4,0,0,40,0
18,0,177722,9,0,0,20,0
51,0,133461,10,0,0,40,0
41,0,239683,6,0,0,30,0
44,2,398473,10,0,0,70,1
33,4,298785,6,0,0,40,0
33,1,123424,13,0,0,40,1
42,0,176286,12,0,0,40,1
25,0,150062,10,0,0,45,0
32,0,169240,9,0,0,38,0
32,0,288273,13,0,0,70,0
36,0,526968,6,0,0,40,0
28,0,57066,9,0,0,40,0
20,0,323573,9,0,0,20,0
35,2,368825,10,0,0,60,1
55,1,189721,9,0,0,20,0
48,0,164966,13,0,0,40,1
36,0,94954,11,0,0,20,0
34,0,202046,9,0,0,35,1
28,0,161538,13,0,0,35,0
67,0,105252,13,0,2392,40,1
37,0,200153,9,0,0,40,0
44,0,32185,9,0,0,70,0
25,0,178326,10,0,0,40,0
21,0,255957,10,4101,0,40,0
40,5,188693,14,0,0,35,1
78,0,182977,9,2964,0,40,0
34,0,159929,9,0,0,40,0
49,0,123207,9,0,0,44,0
22,0,284317,12,0,0,40,0
23,0,184699,9,0,0,40,0
60,1,154474,9,0,0,42,0
45,4,318280,9,0,0,40,1
63,0,254907,11,0,0,20,0
41,0,349221,9,0,0,35,0
47,0,335973,9,0,0,40,0
44,0,126701,9,0,0,40,0
51,0,122159,10,3325,0,40,0
46,0,187370,13,0,1504,40,0
41,0,194636,11,0,0,40,0
50,1,124793,9,0,0,30,0
47,0,192835,9,0,0,50,1
35,0,290226,9,0,0,45,0
56,0,112840,9,0,0,55,1
45,0,89325,14,0,0,45,0
48,3,33109,13,0,0,58,1
40,0,82465,10,2580,0,40,0
39,2,329980,13,15024,0,50,1
20,0,148294,10,0,0,40,0
50,0,168212,16,0,1902,65,1
38,5,343642,9,0,0,40,1
23,4,115244,13,0,0,60,0
31,0,162572,9,0,0,16,0
58,0,356067,13,0,0,40,0
66,0,271567,9,0,0,40,0
39,2,180804,9,0,0,40,1
54,1,123011,9,15024,0,52,1
26,0,109186,10,0,0,50,0
51,0,220537,9,0,0,40,0
34,0,124827,11,0,0,40,0
50,0,767403,9,3103,0,40,1
42,0,118494,10,0,0,44,1
38,0,173208,14,0,0,25,0
48,0,107373,4,0,0,40,0
33,0,26973,11,0,0,40,1
51,0,191965,9,0,0,32,0
22,0,122346,9,0,0,40,0
19,0,117201,9,0,0,30,0
41,0,198316,10,0,0,50,0
48,4,123075,14,0,0,35,1
42,0,209370,9,0,0,30,0
34,0,33117,10,0,0,40,0
23,0,129042,9,0,0,40,0
56,0,169133,9,0,0,50,0
30,0,201624,13,0,0,45,0
45,0,368561,9,0,0,55,1
48,0,207848,6,0,0,40,0
48,2,138370,14,0,0,50,0
31,0,93106,11,0,0,40,0
20,5,223515,12,0,1719,20,0
27,0,389713,10,0,0,40,0
32,0,206365,9,0,0,40,0
76,0,431192,4,0,0,2,0
19,0,241616,9,0,2001,40,0
66,2,150726,5,1409,0,1,0
37,0,123785,9,0,0,75,0
34,0,289984,9,0,0,30,0
34,0,164309,7,0,0,8,0
90,0,137018,9,0,0,40,0
23,0,137994,10,0,0,40,0
43,0,341204,10,0,0,40,0
44,0,167005,13,7688,0,60,1
24,0,34446,10,0,0,37,0
28,0,187160,15,0,0,55,0
64,0,196288,12,0,0,20,0
23,0,217961,10,0,0,40,0
20,0,74631,10,0,0,50,0
36,0,156667,13,0,1902,50,1
61,0,125155,9,0,0,40,0
53,1,263925,13,0,0,40,1
30,0,296453,13,7298,0,40,1
52,1,44728,10,0,0,55,1
38,0,193026,10,0,0,40,0
32,0,87643,13,0,0,40,0
30,1,106742,8,0,0,75,0
41,0,302122,11,0,0,40,0
49,4,193960,14,0,1902,40,1
45,0,185385,9,0,0,47,1
43,1,277647,9,0,0,35,0
61,0,128848,9,3471,0,40,0
54,0,377701,9,0,0,32,0
34,0,157886,12,0,0,40,0
49,0,175958,10,0,0,80,1
38,0,223004,10,0,0,40,0
35,0,199352,15,0,1977,80,1
36,0,29984,8,0,0,40,0
30,0,181651,13,0,0,50,0
36,0,117312,12,0,0,60,0
22,4,34029,13,0,0,20,0
38,0,132879,9,0,1902,40,1
37,0,215310,9,0,0,50,1
48,5,55863,16,0,1902,46,1
17,0,220384,7,0,0,15,0
19,1,36012,10,0,0,20,0
27,0,137645,13,0,1590,40,0
22,0,191342,13,0,0,50,0
49,0,31339,9,0,0,40,0
43,5,227910,11,0,0,40,1
43,0,173728,13,0,0,40,0
19,4,167816,9,0,0,35,0
58,1,81642,9,0,0,60,0
41,4,195258,10,0,0,40,1
31,0,232475,10,0,0,40,0
30,0,241259,11,0,0,40,0
32,0,118161,9,0,0,40,0
29,0,201954,13,0,0,35,0
42,0,150533,10,7298,0,52,1
38,0,412296,9,0,0,28,0
41,3,133060,12,0,0,40,1
44,1,120539,13,0,0,50,1
31,0,196025,16,0,0,60,0
34,0,107793,9,0,0,40,0
21,0,163870,10,0,0,40,0
22,1,361280,13,0,0,20,0
62,0,92178,6,0,0,40,0
19,0,80710,9,0,0,40,0
29,2,260729,9,0,1977,25,1
43,0,182254,10,0,0,40,0
68,0,140282,4,0,0,8,0
45,2,149865,13,0,0,60,1
39,2,218184,5,0,1651,40,0
41,0,118619,13,0,0,50,0
34,1,196791,12,0,0,25,1
34,4,167999,9,0,0,33,0
31,0,51259,13,0,0,47,0
29,0,131088,9,0,0,25,0
41,0,118212,13,3103,0,40,1
41,0,293791,11,0,0,55,0
35,2,289430,14,0,0,45,1
33,0,35378,13,0,0,45,1
37,5,60227,13,0,0,38,0
69,0,168139,9,0,0,40,0
34,0,290763,9,0,0,40,0
60,2,226355,11,0,2415,70,1
36,0,51100,10,0,0,40,0
41,0,227644,9,0,0,50,0
58,4,205267,13,0,0,40,1
53,0,288020,13,0,0,40,0
29,0,140863,10,0,0,40,0
45,3,170915,9,4865,0,40,0
34,5,50178,10,0,0,38,0
36,0,112497,13,0,0,40,0
48,0,95244,10,0,0,35,0
20,0,117606,11,0,0,40,0
35,0,89508,9,0,0,50,1
63,3,124244,9,0,0,40,0
41,1,154374,10,0,0,45,0
28,0,294936,13,0,0,45,0
30,0,347132,10,0,0,40,0
34,0,181934,9,0,0,40,0
31,0,316672,9,0,0,40,0
37,0,189382,11,0,0,38,0
42,0,184018,10,0,0,40,0
31,0,184307,10,0,0,50,1
46,1,246212,14,0,0,45,1
35,3,250504,9,0,0,60,1
27,0,138705,9,0,0,53,0
41,0,328447,2,0,0,35,0
19,0,194608,10,0,0,20,0
20,0,230891,10,0,0,45,0
59,3,212448,9,0,0,40,0
40,0,214010,13,0,0,37,0
56,1,200235,10,0,0,60,0
33,0,354573,14,15024,0,44,1
30,2,205733,10,0,0,60,0
46,0,185041,9,0,0,50,0
61,2,84409,9,0,0,35,1
50,2,293196,9,7298,0,40,1
25,0,241626,9,0,0,30,0
40,0,520586,10,0,0,39,0
24,0,35633,10,0,0,40,0
51,0,302847,9,0,0,54,0
43,5,165309,9,0,0,40,0
34,0,117529,10,0,0,54,0
46,0,106092,9,0,0,45,1
28,5,445824,14,0,0,50,1
26,0,227332,13,0,0,40,0
20,0,275691,9,0,0,28,0
44,0,193459,11,3411,0,40,0
51,0,284329,9,0,0,40,0
33,0,114691,13,0,0,60,1
54,0,96062,12,0,0,40,1
50,0,133963,13,0,1977,40,1
33,0,178506,9,0,0,40,0
65,0,350498,13,10605,0,20,1
22,0,131573,10,0,0,8,0
88,1,206291,15,0,0,40,0
40,0,182302,9,0,0,40,0
51,0,241346,9,0,0,43,0
50,0,157043,7,0,0,40,0
25,0,404616,14,0,0,99,1
20,0,411862,11,0,0,30,0
47,0,183013,9,0,0,40,0
58,0,169982,10,0,0,40,1
22,0,188544,11,0,0,30,0
50,5,356619,9,0,0,48,1
47,0,45857,9,0,0,40,0
24,4,289886,7,0,0,45,0
50,0,146015,9,0,0,40,1
40,0,216237,13,0,0,45,1
36,0,416745,13,0,0,40,0
32,0,202952,9,0,0,40,0
44,0,167725,9,0,0,40,0
51,0,165637,14,0,0,40,0
59,3,43280,10,0,0,40,0
65,0,118779,9,0,0,30,0
24,5,191269,13,0,0,65,0
27,4,247507,13,0,0,35,0
51,0,239155,11,0,0,40,0
48,0,182862,10,0,0,40,1
39,0,33886,9,0,0,60,0
28,0,444304,13,0,0,40,0
19,0,187161,10,0,0,25,0
49,4,116892,13,0,0,40,0
51,4,176813,12,0,0,60,0
59,0,151616,14,0,0,55,0
18,0,240747,9,0,0,40,0
50,0,75472,9,4386,0,40,0
45,3,320818,9,0,0,80,1
30,4,235271,13,0,0,50,1
37,0,166497,13,0,0,35,0
44,0,344060,13,0,0,40,1
33,0,221196,10,0,0,40,0
61,2,113544,14,0,0,40,1
61,4,321117,9,0,0,40,0
38,0,79619,13,0,0,42,1
22,0,42004,10,0,0,30,0
36,0,135289,9,0,0,45,0
44,2,320984,10,5178,0,60,1
37,0,203070,10,0,0,62,0
31,0,32406,10,0,0,20,0
54,0,99185,16,15024,0,45,1
20,0,205839,10,0,0,16,0
63,0,150389,13,0,0,40,1
48,1,243631,10,7688,0,40,1
33,0,163003,9,0,0,41,0
31,0,231263,13,4650,0,45,0
38,0,200818,15,0,0,40,1
45,1,247379,9,0,0,40,1
48,0,349151,9,0,0,40,0
53,0,22154,10,0,0,40,0
55,0,176317,9,0,0,40,0
38,0,22245,14,0,0,72,1
29,0,236436,9,0,0,40,0
36,0,354078,13,0,0,60,1
42,1,166813,10,0,0,60,0
50,0,358740,9,0,0,40,0
75,1,208426,15,0,0,35,0
46,0,265266,13,0,1902,40,1
52,3,31838,9,0,0,40,0
27,0,175034,13,0,0,40,0
43,0,413297,9,0,0,45,0
31,0,106347,7,0,0,42,0
23,0,174754,10,0,0,30,0
34,0,441454,9,0,0,24,0
41,1,209344,9,0,0,40,0
31,0,185732,9,0,0,30,0
42,0,65372,10,0,0,40,0
35,0,33975,14,0,0,45,1
55,0,326297,9,0,0,25,0
36,5,194630,9,0,0,40,0
65,1,167414,9,0,0,59,1
38,4,165799,10,0,0,12,0
62,0,192866,10,0,0,20,0
54,2,166459,15,99999,0,60,1
49,0,148995,9,0,0,40,0
34,0,190040,9,0,0,40,0
32,0,209432,9,0,0,40,0
51,2,229465,14,15024,0,50,1
48,1,397466,10,0,0,60,0
30,0,283767,9,0,0,40,0
52,3,202452,9,0,0,43,0
28,1,218555,10,0,1762,40,0
29,0,128604,9,0,0,40,0
38,0,65466,13,0,0,50,0
57,0,141326,9,0,0,50,1
43,3,369468,13,0,0,40,1
37,5,136137,10,0,0,40,0
30,0,236770,9,0,0,40,0
53,0,89534,9,0,0,48,1
69,0,195779,11,0,0,1,0
73,0,29778,9,0,0,37,0
22,2,153516,10,0,0,35,0
31,0,163594,9,0,0,45,0
38,0,189623,13,0,1887,40,1
50,1,343748,10,0,0,35,0
37,0,387430,10,0,0,37,0
44,4,409505,13,0,0,40,0
47,0,200734,13,0,0,45,0
27,0,115831,10,0,0,40,0
28,0,150296,12,0,0,80,0
25,0,323545,9,0,0,40,0
20,0,232577,10,0,0,40,0
51,4,152754,13,0,0,40,1
46,0,129007,13,0,1977,40,1
67,0,171584,13,6514,0,7,1
47,0,386136,9,0,0,35,0
42,0,342865,9,0,0,40,0
52,0,186785,9,0,1876,50,0
42,3,158926,12,0,0,40,1
65,0,36039,9,0,0,40,1
21,0,164019,10,0,0,10,0
50,0,88926,9,5178,0,40,1
46,0,188861,10,0,0,40,0
47,1,370119,13,15024,0,50,1
57,0,182062,6,0,0,40,0
37,0,37238,13,0,0,45,0
50,0,421132,9,0,0,40,0
58,0,178660,8,0,0,40,0
63,1,795830,2,0,0,30,0
39,0,278403,9,0,0,65,0
46,0,279661,14,0,0,35,0
36,0,113397,9,0,0,40,0
26,0,280093,3,0,1628,50,0
21,0,236696,10,0,0,57,0
41,0,265266,12,0,0,40,0
44,4,34935,10,0,0,40,0
22,0,58222,9,0,0,40,0
29,3,301010,10,0,0,60,0
29,0,419721,9,0,0,40,0
58,2,186791,10,0,0,40,1
36,1,180686,15,0,0,50,0
30,0,209103,11,0,0,48,0
37,0,32668,13,0,0,43,1
29,0,256956,11,0,0,40,0
26,0,202203,3,0,0,40,0
43,0,85995,9,0,0,45,0
49,0,125421,9,0,0,40,1
45,3,283037,13,0,0,40,0
28,0,192932,13,0,0,40,0
20,0,244689,10,0,0,25,0
51,0,179646,9,0,0,40,0
32,0,509350,10,0,0,50,1
24,0,96279,9,0,0,40,0
35,0,119098,16,7298,0,40,1
35,0,327120,12,0,0,55,0
41,5,144928,13,0,0,40,1
48,0,55237,13,0,0,45,1
61,4,101265,9,1471,0,35,0
20,0,114874,10,0,0,30,0
27,0,190525,9,0,0,50,1
55,0,121912,10,0,0,24,1
39,0,83893,9,0,0,40,1
17,0,138507,6,0,0,20,0
47,0,256522,9,0,0,40,0
52,0,168381,9,0,0,40,1
24,0,293579,9,0,0,20,0
29,0,285290,7,0,0,40,0
25,0,188488,9,0,0,40,0
20,0,324469,10,0,0,40,0
23,0,275244,9,0,0,35,0
57,0,265099,15,0,0,60,0
51,0,146767,11,0,0,40,1
33,0,40681,10,3674,0,16,0
39,0,174938,13,0,0,40,0
40,0,240124,9,0,0,40,1
71,0,269708,13,2329,0,16,0
38,5,34180,10,0,0,40,0
28,5,225904,15,0,0,40,0
57,0,89392,14,0,0,40,0
47,0,46857,10,0,0,40,0
59,5,105363,9,0,0,40,0
26,0,195105,9,0,0,40,0
35,0,184117,13,0,0,40,0
61,2,134768,13,0,0,50,1
17,0,145886,7,0,0,30,0
36,0,153078,13,0,0,60,1
62,0,225652,4,3411,0,50,0
34,0,467108,10,0,0,50,1
32,2,199765,13,7688,0,50,1
42,0,173938,9,0,0,40,0
39,0,191161,10,0,0,40,0
58,0,132606,3,0,0,40,0
61,1,30073,9,0,1848,60,1
40,0,155190,6,0,0,55,0
31,0,42900,13,0,0,37,0
36,0,191161,9,0,0,50,0
23,0,181820,10,0,0,40,0
33,0,105974,9,0,0,41,0
52,0,146378,9,0,0,40,1
22,0,103440,9,0,0,24,0
51,0,203435,10,0,0,40,0
31,3,168312,11,0,0,40,0
49,2,257764,9,0,0,40,0
49,0,171301,9,0,0,40,0
53,3,225339,10,0,0,40,0
52,0,152234,9,99999,0,40,1
20,0,444554,6,0,0,40,0
26,0,403788,12,0,0,40,0
61,0,190997,9,0,0,6,0
43,0,221550,14,0,0,30,0
46,2,98929,13,0,0,52,0
43,4,169203,11,0,0,35,0
41,0,102332,9,0,0,40,0
44,1,230684,9,0,0,55,0
54,0,449257,9,0,0,40,0
65,0,198766,14,20051,0,40,1
32,0,97429,13,0,0,40,0
25,0,208999,10,0,0,40,0
23,0,37072,13,0,0,50,0
25,4,163101,13,0,0,45,0
19,0,119075,10,0,0,50,0
37,1,137314,9,0,0,60,0
45,0,127303,10,0,0,45,0
37,0,349116,9,0,0,44,0
40,1,266324,10,0,1564,70,1
19,0,194095,10,0,0,40,0
17,0,46496,7,0,0,5,0
27,0,29904,13,0,0,40,0
40,4,289403,4,0,1887,40,1
59,0,226922,9,0,1762,30,0
19,3,234151,9,0,0,40,0
43,0,238287,6,0,0,40,0
42,0,230624,6,0,0,40,1
54,0,398212,9,5013,0,40,0
54,1,114758,14,0,0,50,0
51,0,246519,6,2105,0,45,0
50,0,137815,9,0,0,60,1
40,0,260696,9,0,0,40,0
55,0,325007,12,0,0,25,0
50,0,113176,9,0,0,40,0
31,0,66815,9,0,0,50,0
42,0,51795,9,0,0,32,0
24,0,241523,9,0,0,45,1
30,0,30226,7,0,0,40,0
39,4,352628,12,0,0,50,1
37,0,143912,9,0,0,50,0
33,0,130021,9,0,0,40,0
48,0,329778,9,0,0,40,0
43,2,196945,9,0,0,78,0
39,0,24342,13,0,0,40,1
53,0,34368,10,0,0,45,1
52,1,173839,6,0,0,60,0
28,5,73211,10,0,0,20,0
32,0,86723,9,0,0,52,0
31,0,179186,13,0,0,90,1
31,0,127610,13,0,0,40,1
47,0,115070,10,0,0,40,0
19,0,172582,10,0,0,50,0
40,0,256202,11,0,0,40,0
40,0,202872,12,0,0,45,0
41,0,184102,7,0,0,40,0
53,3,130703,9,0,0,40,0
46,0,134727,7,0,0,43,0
45,2,36228,13,4386,0,35,1
39,0,297847,5,3411,0,34,0
19,0,213644,9,0,0,40,0
57,0,173796,9,0,1887,40,1
49,0,147322,11,0,0,40,0
59,0,296253,9,0,0,40,0
32,0,180871,11,0,0,50,1
18,0,169882,10,594,0,15,0
35,5,211115,10,0,0,40,0
58,2,183870,6,0,0,40,0
28,0,441620,13,0,0,43,0
36,3,218542,12,0,0,40,1
41,1,141327,14,0,0,35,0
47,0,67716,9,0,0,40,1
50,2,175339,9,0,1672,60,0
61,0,347089,9,0,0,16,0
36,0,336595,9,0,0,50,1
38,0,27997,11,0,0,40,0
56,1,145574,9,0,1902,60,1
50,0,30447,11,0,0,45,0
45,1,256866,10,5013,0,40,0
44,1,120837,9,0,0,66,0
51,0,185283,10,0,0,45,1
44,2,229466,10,0,0,50,1
25,0,298225,9,0,0,50,0
60,0,185749,7,0,0,40,0
17,0,333100,6,1055,0,30,0
49,2,125892,14,0,0,50,1
46,0,563883,9,0,0,60,1
56,0,311249,9,0,0,38,0
25,0,221757,9,3325,0,45,0
22,0,310152,10,0,0,40,0
76,0,211453,9,0,0,2,0
41,2,94113,15,0,0,60,1
48,2,192945,9,7688,0,40,1
46,0,161508,6,0,0,40,0
30,0,177675,10,0,0,40,1
39,0,51100,9,0,0,40,1
40,0,100584,6,0,0,40,0
70,3,163003,9,0,0,40,0
35,0,67728,10,0,2051,45,0
49,0,101320,14,0,0,75,0
24,0,42706,11,0,0,60,0
40,0,228535,12,7298,0,36,1
61,0,120939,15,0,0,5,1
25,0,98283,13,0,0,40,0
28,4,216481,13,0,0,40,0
69,5,208869,14,0,0,11,0
22,0,207940,10,0,0,36,0
47,0,34248,9,0,0,38,0
38,0,83727,9,0,0,48,0
26,0,183077,11,0,0,40,0
17,0,197850,7,0,0,24,0
33,1,235271,10,0,0,35,0
43,1,35236,9,0,0,40,0
58,0,255822,11,0,0,40,1
53,2,263925,9,99999,0,40,1
26,0,256263,9,0,0,25,0
43,4,293535,13,0,0,40,1
31,0,209448,6,2105,0,40,0
30,0,57651,9,0,2001,42,0
25,0,174592,9,0,0,25,0
57,3,278763,9,0,0,40,0
37,0,175232,14,0,0,60,1
32,0,402812,10,0,0,48,0
26,0,101150,9,0,0,41,0
45,0,103538,9,0,0,40,1
53,5,156877,9,15024,0,35,1
27,0,23940,9,0,0,40,0
28,2,210295,7,0,0,50,1
32,0,80058,7,0,0,43,1
35,0,187119,13,0,1980,65,0
36,1,105021,10,0,0,55,1
19,0,225775,10,0,0,40,0
37,2,395831,13,0,0,80,1
49,0,50282,10,3325,0,45,0
20,0,32732,10,0,0,45,0
64,2,179436,13,15024,0,55,1
60,0,290593,14,0,0,40,0
32,0,123253,12,0,0,42,0
58,5,48433,9,0,0,40,0
42,0,245317,9,0,0,50,0
20,0,431745,10,0,0,14,0
42,5,436006,10,0,0,40,0
25,0,224943,10,0,0,40,0
30,1,167990,11,15024,0,65,1
37,2,217054,13,0,0,35,1
66,1,298834,11,0,0,50,0
59,2,125000,13,0,0,40,1
44,0,123983,13,0,0,40,0
46,0,155489,9,0,0,58,1
59,0,284834,13,2885,0,30,0
25,0,212495,13,0,1340,40,0
17,4,32124,5,0,0,9,0
47,4,246891,13,0,0,40,0
47,5,141483,5,0,0,40,0
30,0,31985,10,0,0,40,0
20,0,170800,10,0,0,40,0
26,4,166295,13,0,2339,55,0
20,0,231286,10,0,0,15,0
33,0,159322,9,0,0,40,0
48,0,176026,9,0,0,40,0
52,0,118025,13,99999,0,50,1
37,0,26898,9,0,0,12,0
47,0,232628,9,0,0,40,0
40,0,85995,6,0,0,40,1
48,0,125421,14,0,0,40,1
49,0,245305,6,0,0,42,1
50,0,73493,10,0,0,40,0
30,0,197058,12,0,0,40,0
34,0,122116,10,0,0,40,0
43,0,75742,9,0,0,40,0
22,0,214731,6,0,0,40,0
35,0,265954,9,0,0,40,0
26,5,197156,9,0,0,30,0
62,0,162245,15,0,1628,70,0
39,4,203070,9,0,0,40,0
59,4,165695,10,0,0,40,0
69,0,473040,3,0,0,40,0
27,0,168107,13,0,0,40,0
17,0,163494,6,0,0,30,0
38,0,180342,13,0,0,40,0
41,0,122381,10,0,1887,50,1
27,0,148069,6,0,0,40,0
23,0,200973,9,0,0,40,0
17,0,130806,6,0,0,24,0
56,0,117148,4,0,0,40,0
24,0,213977,10,0,0,40,0
62,0,134768,16,7688,0,40,1
44,0,139338,8,0,0,40,0
23,0,315877,13,0,0,30,0
41,1,195124,9,0,0,50,0
25,0,352057,9,0,0,65,0
21,0,236684,10,0,0,8,0
18,0,208447,8,0,0,6,0
45,0,149640,10,0,0,40,0
75,0,111177,13,25124,0,16,1
51,0,154342,4,0,0,40,0
42,3,141459,9,0,0,40,0
47,0,111797,10,0,0,35,0
29,0,111900,10,0,0,40,0
33,0,78707,7,0,0,40,0
43,4,160574,13,0,0,40,0
20,0,174714,10,0,0,16,0
19,0,62534,13,0,0,40,0
44,0,216907,12,0,1848,40,1
24,0,198148,10,0,0,30,0
19,0,124265,10,0,0,40,0
49,0,261059,6,2176,0,40,0
52,0,208137,11,0,0,40,0
38,1,257250,9,0,0,52,0
24,5,147253,10,0,0,50,0
32,4,244268,13,0,0,50,0
72,0,213255,9,0,0,8,0
26,0,266912,9,0,0,50,1
31,0,169104,13,0,0,40,0
29,0,200511,13,0,0,50,0
39,0,128715,9,10520,0,40,1
48,1,65535,9,0,0,50,0
40,0,103395,10,0,0,45,1
51,0,71046,10,0,0,45,0
28,1,125442,9,0,0,40,0
22,0,169188,9,0,0,20,0
23,0,121471,13,0,0,40,0
65,0,207281,10,0,0,16,0
26,4,46097,13,0,0,40,0
20,0,206671,10,1055,0,50,0
55,0,98361,14,15024,0,50,1
38,1,322143,13,0,0,10,0
33,0,149184,9,0,0,60,1
33,4,119829,9,0,0,60,0
37,0,910398,13,0,0,40,0
19,0,176570,7,0,0,60,0
24,0,216129,13,0,0,50,0
30,0,27207,7,0,0,45,0
57,5,68830,9,0,0,50,0
22,5,178818,10,0,0,20,0
57,0,236944,9,0,0,40,1
46,5,273771,9,0,0,40,0
67,0,318533,9,0,0,35,0
35,0,451940,9,0,0,40,0
47,0,102318,9,0,0,40,0
39,0,379350,6,0,0,40,0
50,0,21095,10,0,0,40,0
58,1,211547,8,0,0,52,0
36,0,85272,12,0,0,30,1
45,0,46406,14,0,0,36,1
54,0,53833,9,0,0,40,1
26,0,161007,13,0,0,30,0
60,0,53707,9,0,0,40,1
46,0,370119,15,99999,0,60,1
26,0,310907,10,0,0,35,0
32,0,375833,7,0,0,40,0
38,4,107513,9,0,0,40,0
48,1,58683,10,0,0,70,1
44,1,179557,9,0,1977,45,1
37,0,70240,9,0,0,40,0
44,0,147206,10,0,0,40,0
31,0,175548,9,0,0,35,0
61,1,163174,15,0,0,35,1
